Gene_id	Z_score
Tb11.01.7680	3.78
Tb927.2.3880	3.79
Tb927.3.4630	3.79
Tb927.10.8060	3.79
Tb927.7.4480	3.79
Tb09.211.0830	3.79
Tb927.10.7930	3.79
Tb927.10.5190	3.80
Tb11.02.1890	3.80
Tb927.10.6860	3.81
Tb927.1.1300	3.81
Tb927.10.14420	3.81
Tb09.211.2730	3.81
Tb927.8.5910	3.81
Tb927.7.2640	3.82
Tb927.8.3910	3.82
Tb927.5.2770	3.82
Tb11.02.4880	3.83
Tb927.8.4770	3.83
Tb11.18.0017	3.83
Tb927.8.6660	3.83
Tb927.8.6630	3.84
Tb11.01.3570	3.84
Tb927.8.1250	3.84
Tb927.3.1930	3.84
Tb927.4.1340	3.84
Tb11.01.1620	3.84
Tb927.3.4350	3.85
Tb927.6.2930	3.85
Tb927.10.7240	3.85
Tb927.6.700	3.86
Tb11.12.0009	3.86
Tb09.160.2910	3.86
Tb927.10.4060	3.86
Tb927.10.6530	3.87
Tb927.3.5010	3.87
Tb927.8.6390	3.87
Tb11.01.2430	3.87
Tb11.03.0930	3.87
Tb11.02.2220	3.88
Tb05.28F8.200	3.88
Tb11.01.6490	3.89
Tb927.8.4920	3.89
Tb11.01.3510	3.89
Tb927.8.6000	3.89
Tb11.02.5210	3.89
Tb11.02.2150	3.89
Tb927.4.2400	3.89
Tb927.5.1340	3.89
Tb927.10.4380	3.90
Tb927.10.1440	3.90
Tb927.4.1070	3.90
Tb927.1.2210	3.90
Tb11.02.4970	3.90
Tb927.1.1700	3.90
Tb927.6.710	3.90
Tb09.211.2230	3.91
Tb927.2.2880	3.91
Tb927.8.6320	3.91
Tb927.2.6050	3.91
Tb927.10.9700	3.91
Tb927.3.2430	3.91
Tb927.10.3890	3.92
Tb11.02.4205	3.92
Tb927.10.13170	3.92
Tb927.8.2310	3.93
Tb927.10.15640	3.93
Tb927.7.4120	3.93
Tb11.52.0011	3.93
Tb927.10.6510	3.93
Tb927.5.1830	3.93
Tb927.10.9660	3.93
Tb927.7.1710	3.93
Tb927.10.7950	3.93
Tb927.8.7400	3.94
Tb927.4.2070	3.94
Tb09.160.2980	3.94
Tb11.47.0010	3.94
Tb927.3.610	3.94
Tb11.02.4800	3.94
Tb09.211.1310	3.94
Tb11.01.6680	3.95
Tb927.10.4540	3.95
Tb927.3.760	3.95
Tb11.01.4600	3.96
Tb927.10.9610	3.96
Tb11.01.0890	3.97
Tb09.160.0990	3.97
Tb927.6.820	3.97
Tb927.10.4100	3.97
Tb927.6.3500	3.97
Tb09.160.5240	3.97
Tb927.5.4360	3.97
Tb927.6.4800	3.98
Tb11.01.3600	3.98
Tb927.10.4620	3.98
Tb09.211.3120	3.98
Tb09.211.3110	3.98
Tb09.160.0465	3.98
Tb11.01.4860	3.98
Tb927.3.5040	3.98
Tb927.7.2510	3.98
Tb927.3.750	3.99
Tb11.01.2130	3.99
Tb927.4.5230	3.99
Tb09.211.1910	4.00
Tb927.8.3060	4.00
Tb11.55.0010	4.00
Tb927.8.5970	4.01
Tb11.02.2440	4.01
Tb927.10.11590	4.01
Tb927.7.6280	4.02
Tb11.01.1370	4.03
Tb927.3.980	4.03
Tb927.8.1770	4.03
Tb11.02.4550	4.03
Tb927.8.2620	4.03
Tb927.10.4530	4.04
Tb927.6.2640	4.04
Tb09.211.1290	4.04
Tb09.211.2790	4.04
Tb11.01.7840	4.05
Tb09.211.3180	4.05
Tb11.02.3060	4.05
Tb09.211.4810	4.05
Tb927.10.11330	4.05
Tb09.211.4760	4.05
Tb927.10.6520	4.05
Tb927.10.13970	4.05
Tb927.10.8710	4.06
Tb927.6.570	4.06
Tb927.7.1150	4.06
Tb11.01.0830	4.06
Tb11.01.7180	4.06
Tb927.1.1210	4.07
Tb927.3.1920	4.07
Tb927.10.7010	4.07
Tb927.10.12410	4.08
Tb927.7.3380	4.08
Tb927.10.15410	4.08
Tb09.160.0680	4.08
Tb927.10.4950	4.08
Tb927.10.16090	4.09
Tb927.8.4160	4.09
Tb927.7.4500	4.09
Tb09.211.2950	4.11
Tb927.4.2270	4.12
Tb927.8.1530	4.12
Tb927.3.3540	4.12
Tb09.211.3860	4.13
Tb11.02.1660	4.13
Tb927.3.2160	4.13
Tb11.57.0003	4.13
Tb11.01.6100	4.13
Tb11.02.0200	4.13
Tb927.2.5240	4.14
Tb09.211.4070	4.14
Tb927.3.3300	4.14
Tb927.5.620	4.15
Tb11.01.1680	4.15
Tb927.10.4230	4.15
Tb927.7.5090	4.15
Tb927.5.2940	4.15
Tb11.02.4930	4.16
Tb927.3.3590	4.16
Tb11.01.1810	4.16
Tb927.7.6020	4.16
Tb927.10.230	4.17
Tb927.3.2720	4.17
Tb11.01.2640	4.17
Tb927.5.970	4.17
Tb927.1.2580	4.18
Tb927.3.3110	4.18
Tb11.01.6120	4.19
Tb927.5.3230	4.19
Tb11.01.2690	4.19
Tb927.4.4820	4.20
Tb927.7.5730	4.20
Tb11.01.6220	4.20
Tb09.211.2570	4.21
Tb927.2.6090	4.21
Tb11.01.8690	4.22
Tb11.01.6040	4.23
Tb09.211.3410	4.23
Tb927.10.9740	4.23
Tb927.5.1080	4.23
Tb927.4.2900	4.23
Tb927.10.12440	4.23
Tb927.7.910	4.23
Tb11.01.7500	4.24
Tb927.6.1090	4.24
Tb927.4.1520	4.24
Tb927.10.2700	4.24
Tb927.4.2930	4.24
Tb11.01.1860	4.24
Tb927.5.2640	4.25
Tb927.10.14480	4.25
Tb927.1.1850	4.25
Tb11.01.4530	4.25
Tb927.8.1370	4.26
Tb11.02.3510	4.26
Tb09.160.4250	4.26
Tb927.10.8590	4.26
Tb927.7.6760	4.26
Tb11.02.0870	4.26
Tb927.3.3220	4.27
Tb927.7.1660	4.27
Tb11.03.0335	4.27
Tb927.10.14160	4.27
Tb927.7.2340	4.27
Tb927.7.6380	4.27
Tb927.10.310	4.28
Tb927.10.4920	4.28
Tb927.7.3190	4.29
Tb927.4.4320	4.29
Tb09.211.2380	4.29
Tb11.02.2540	4.30
Tb11.01.5210	4.31
Tb11.02.4370	4.31
Tb927.8.8200	4.32
Tb927.8.3760	4.32
Tb11.02.3240	4.32
Tb927.8.1820	4.32
Tb09.160.3500	4.32
Tb927.7.5460	4.32
Tb11.01.5490	4.32
Tb927.10.550	4.33
Tb927.7.4940	4.33
Tb11.02.2710	4.34
Tb927.7.2350	4.34
Tb927.5.1910	4.34
Tb927.1.1740	4.34
Tb927.1.2640	4.34
Tb927.10.1400	4.34
Tb927.4.1080	4.35
Tb927.1.650	4.35
Tb927.7.2500	4.35
Tb927.7.3420	4.35
Tb927.7.2700	4.36
Tb927.6.1720	4.36
Tb11.02.2740	4.36
Tb11.01.2100	4.36
Tb927.7.5070	4.36
Tb927.10.11940	4.37
Tb927.8.6830	4.37
Tb927.5.4570	4.37
Tb11.01.6550	4.37
Tb927.3.5550	4.38
Tb927.2.2240	4.38
Tb11.03.0760	4.38
Tb927.4.490	4.39
Tb927.8.7450	4.39
Tb927.10.240	4.39
Tb927.5.1160	4.40
Tb09.211.2010	4.40
Tb11.02.2410	4.40
Tb927.6.1100	4.41
Tb927.10.15610	4.41
Tb927.10.1830	4.42
Tb927.4.2530	4.42
Tb927.3.4110	4.42
Tb927.7.800	4.43
Tb09.211.4170	4.43
Tb927.8.3980	4.43
Tb11.02.2230	4.43
Tb927.10.11170	4.44
Tb927.10.13740	4.44
Tb09.211.3340	4.46
Tb927.10.360	4.47
Tb927.4.1680	4.47
Tb09.v1.0480	4.48
Tb09.211.1655	4.48
Tb927.6.830	4.48
Tb927.8.7380	4.48
Tb09.211.4600	4.48
Tb927.5.2050	4.49
Tb927.10.12280	4.49
Tb927.5.4500	4.49
Tb927.3.810	4.49
Tb09.160.1180	4.49
Tb927.7.2220	4.49
Tb927.5.2610	4.49
Tb927.7.5920	4.49
Tb927.5.960	4.49
Tb927.2.5230	4.49
Tb927.1.1050	4.50
Tb927.4.1090	4.50
Tb927.3.1730	4.50
Tb09.v1.0030	4.50
Tb927.3.4510	4.50
Tb09.160.3320	4.51
Tb11.01.0700	4.51
Tb927.4.2320	4.51
Tb11.01.6890	4.52
Tb927.6.3060	4.52
Tb927.10.11540	4.52
Tb927.8.2170	4.52
Tb927.8.6140	4.52
Tb11.02.4350	4.53
Tb927.2.1700	4.53
Tb927.10.13640	4.53
Tb927.3.3020	4.53
Tb927.5.3430	4.54
Tb11.02.2810	4.54
Tb927.10.12950	4.54
Tb927.7.5220	4.55
Tb11.47.0008	4.55
Tb927.6.1540	4.55
Tb927.8.4900	4.56
Tb927.8.6130	4.56
Tb927.6.890	4.56
Tb927.4.3330	4.57
Tb927.10.13440	4.57
Tb927.5.1130	4.57
Tb927.7.2080	4.58
Tb09.211.4290	4.59
Tb927.10.7120	4.59
Tb927.2.4140	4.59
Tb927.10.12610	4.59
Tb09.211.2990	4.60
Tb927.10.1430	4.60
Tb11.01.6460	4.60
Tb927.10.13320	4.61
Tb927.2.5010	4.61
Tb927.10.6490	4.61
Tb927.3.2770	4.61
Tb927.5.1100	4.61
Tb927.3.1350	4.61
Tb927.10.8330	4.62
Tb927.10.6150	4.62
Tb11.03.0180	4.63
Tb927.2.3190	4.63
Tb927.7.7200	4.63
Tb927.8.6610	4.63
Tb11.02.4700	4.63
Tb07.26A24.210	4.63
Tb927.8.4300	4.63
Tb11.01.7460	4.63
Tb927.4.3730	4.63
Tb11.02.5570	4.64
Tb927.3.5690	4.64
Tb927.6.1800	4.64
Tb927.8.2640	4.64
Tb11.02.3610	4.64
Tb11.01.0120	4.65
Tb11.02.5020	4.65
Tb927.4.370	4.65
Tb11.02.5220	4.65
Tb927.8.730	4.66
Tb927.10.11890	4.66
Tb927.6.2840	4.67
Tb927.6.1530	4.67
Tb927.10.6480	4.68
Tb927.1.3260	4.68
Tb09.211.3140	4.69
Tb927.10.9090	4.69
Tb927.8.7080	4.70
Tb927.5.1920	4.70
Tb927.7.4510	4.70
Tb927.3.3180	4.71
Tb09.160.2230	4.71
Tb927.5.4070	4.72
Tb927.3.1180	4.72
Tb11.01.4880	4.72
Tb927.6.1230	4.72
Tb11.02.4890	4.72
Tb927.7.1900	4.72
Tb927.8.3990	4.72
Tb927.4.2520	4.73
Tb927.2.5970	4.73
Tb09.211.2290	4.74
Tb927.10.14780	4.74
Tb927.10.7380	4.74
Tb927.7.1260	4.75
Tb927.5.2980	4.75
Tb927.7.1390	4.75
Tb927.6.2910	4.75
Tb927.8.7440	4.76
Tb11.01.1660	4.76
Tb11.03.0680	4.77
Tb11.01.1870	4.77
Tb11.55.0009	4.77
Tb927.10.3400	4.77
Tb927.6.1600	4.77
Tb927.2.5030	4.78
Tb927.10.14410	4.79
Tb927.4.2720	4.79
Tb927.7.4100	4.79
Tb927.4.2980	4.79
Tb09.211.1940	4.79
Tb11.02.0680	4.79
Tb927.8.8010	4.79
Tb09.211.1230	4.79
Tb09.211.1370	4.80
Tb927.7.7400	4.81
Tb927.7.4420	4.81
Tb11.01.6540	4.81
Tb11.02.1200	4.81
Tb927.10.3350	4.82
Tb927.3.690	4.82
Tb927.7.720	4.83
Tb927.10.13270	4.83
Tb927.10.6350	4.83
Tb927.8.620	4.83
Tb09.211.2530	4.83
Tb927.3.4760	4.84
Tb11.02.3880	4.85
Tb927.1.3250	4.85
Tb927.10.13190	4.85
Tb927.10.9770	4.86
Tb927.5.2920	4.86
Tb927.7.7090	4.86
Tb927.5.1810	4.86
Tb927.10.12630	4.86
Tb11.46.0007	4.86
Tb927.3.5250	4.87
Tb11.01.4140	4.87
Tb11.01.5370	4.87
Tb11.46.0008	4.87
Tb927.10.13150	4.87
Tb927.10.5180	4.87
Tb927.7.1320	4.88
Tb927.3.3920	4.89
Tb09.160.3730	4.89
Tb927.2.2920	4.90
Tb09.160.1110	4.90
Tb11.03.0965	4.91
Tb927.3.5660	4.92
Tb927.10.9280	4.92
Tb11.57.0008	4.92
Tb927.8.940	4.92
Tb927.3.4140	4.93
Tb09.160.5620	4.93
Tb927.4.4900	4.93
Tb09.211.2300	4.93
Tb927.7.6990	4.93
Tb927.10.13750	4.94
Tb927.10.9160	4.94
Tb927.7.3820	4.94
Tb927.8.3460	4.95
Tb927.7.190	4.95
Tb927.3.3850	4.95
Tb11.02.4170	4.95
Tb927.4.1850	4.96
Tb927.10.13180	4.96
Tb11.01.1360	4.97
Tb927.7.4290	4.97
Tb927.6.2660	4.98
Tb927.8.5580	4.99
Tb927.6.5070	4.99
Tb927.8.6680	5.00
Tb927.6.2920	5.00
Tb927.7.4280	5.00
Tb927.1.1150	5.01
Tb927.10.5460	5.01
Tb11.03.0090	5.01
Tb11.01.3700	5.01
Tb927.8.8020	5.02
Tb927.10.3990	5.02
Tb11.01.5540	5.02
Tb11.02.3310	5.02
Tb927.8.2290	5.03
Tb927.3.870	5.04
Tb11.02.3070	5.05
Tb11.02.4050	5.05
Tb927.6.2100	5.05
Tb11.01.0330	5.05
Tb927.10.13520	5.06
Tb11.22.0007	5.06
Tb927.4.1620	5.06
Tb927.10.10880	5.06
Tb927.10.4020	5.06
Tb927.5.2530	5.06
Tb927.10.9440	5.06
Tb927.7.3270	5.06
Tb927.10.11760	5.07
Tb09.211.2250	5.08
Tb927.3.4080	5.08
Tb927.6.600	5.10
Tb927.10.3980	5.11
Tb11.01.7450	5.11
Tb927.6.1680	5.11
Tb927.10.1490	5.12
Tb927.5.3400	5.12
Tb927.6.1560	5.12
Tb927.7.5030	5.13
Tb09.211.3320	5.13
Tb927.10.2940	5.13
Tb09.160.0480	5.14
Tb927.3.3250	5.14
Tb927.10.1560	5.15
Tb11.02.0800	5.15
Tb09.244.2580	5.15
Tb927.7.3110	5.15
Tb927.3.1240	5.15
Tb09.160.5510	5.15
Tb11.01.4350	5.16
Tb927.7.1940	5.16
Tb927.7.3990	5.16
Tb927.7.1350	5.16
Tb927.6.4590	5.16
Tb927.8.5270	5.18
Tb927.7.6490	5.18
Tb927.10.13820	5.19
Tb927.8.2820	5.19
Tb927.4.4310	5.20
Tb927.5.2350	5.20
Tb927.5.3510	5.21
Tb11.01.7630	5.21
Tb927.7.6980	5.21
Tb927.6.2550	5.21
Tb927.10.13780	5.21
Tb927.10.4550	5.21
Tb927.10.12430	5.22
Tb927.7.6740	5.22
Tb927.8.7290	5.22
Tb927.8.5190	5.23
Tb927.6.2000	5.23
Tb09.211.3000	5.23
Tb927.10.4930	5.23
Tb11.01.3300	5.24
Tb927.1.1610	5.25
Tb927.6.3790	5.25
Tb927.7.3070	5.25
Tb927.6.1430	5.26
Tb927.3.1560	5.27
Tb11.01.0970	5.28
Tb927.6.3820	5.28
Tb927.10.1070	5.28
Tb11.02.3530	5.29
Tb11.01.7730	5.29
Tb927.8.600	5.29
Tb09.211.1250	5.29
Tb927.6.1950	5.29
Tb927.4.3840	5.29
Tb09.211.4610	5.30
Tb927.7.1120	5.30
Tb927.4.1270	5.31
Tb927.10.15270	5.32
Tb927.8.4830	5.32
Tb11.01.0180	5.32
Tb09.211.1570	5.33
Tb927.10.3510	5.33
Tb11.01.5300	5.34
Tb09.211.2650	5.34
Tb927.5.1210	5.34
Tb927.10.12900	5.34
Tb927.10.1860	5.34
Tb927.3.620	5.34
Tb927.8.6940	5.35
Tb927.2.4510	5.35
Tb927.3.4820	5.35
Tb927.6.1440	5.35
Tb927.7.4740	5.35
Tb927.10.1720	5.35
Tb927.10.8610	5.36
Tb09.160.3960	5.36
Tb927.10.12360	5.36
Tb11.01.8640	5.36
Tb927.3.5100	5.36
Tb927.7.6250	5.36
Tb11.47.0015	5.38
Tb09.211.2700	5.38
Tb09.211.4460	5.39
Tb11.02.4430	5.40
Tb927.10.1550	5.40
Tb09.160.4950	5.40
Tb09.160.3690	5.41
Tb927.4.5310	5.42
Tb927.10.9920	5.42
Tb927.6.3290	5.43
Tb927.8.3870	5.43
Tb09.211.0180	5.43
Tb11.02.2510	5.44
Tb927.7.6970	5.44
Tb927.3.1670	5.45
Tb11.02.0080	5.46
Tb927.10.7050	5.46
Tb927.10.2270	5.46
Tb11.03.0350	5.47
Tb927.4.920	5.47
Tb927.5.140	5.48
Tb927.7.1670	5.49
Tb927.10.2670	5.49
Tb927.10.15190	5.49
Tb927.5.4480	5.50
Tb927.1.1380	5.50
Tb11.01.4130	5.51
Tb927.6.4980	5.51
Tb927.6.2850	5.51
Tb927.8.1980	5.51
Tb927.10.4690	5.52
Tb927.6.4810	5.52
Tb927.6.1990	5.52
Tb09.211.0290	5.52
Tb927.5.3700	5.53
Tb09.160.0770	5.53
Tb927.10.1080	5.53
Tb927.7.3930	5.54
Tb927.10.12890	5.54
Tb927.6.3330	5.55
Tb09.211.1820	5.56
Tb927.4.3120	5.56
Tb927.10.14560	5.56
Tb927.7.3040	5.56
Tb927.2.4780	5.56
Tb927.2.4000	5.57
Tb927.4.2080	5.57
Tb927.8.3100	5.57
Tb927.3.2350	5.58
Tb11.01.5820	5.58
Tb927.1.2670	5.58
Tb11.v4.0004	5.59
Tb927.10.5400	5.59
Tb927.10.280	5.60
Tb927.8.1840	5.60
Tb927.6.1190	5.60
Tb927.2.2160	5.61
Tb11.03.0730	5.62
Tb11.01.3690	5.62
Tb927.5.1960	5.63
Tb11.01.6840	5.63
Tb09.211.4520	5.63
Tb11.03.0440	5.64
Tb927.2.2090	5.64
Tb927.8.1260	5.64
Tb09.160.4850	5.64
Tb927.3.4840	5.64
Tb09.160.4700	5.65
Tb927.3.880	5.65
Tb927.10.13600	5.66
Tb11.02.2120	5.66
Tb11.01.0920	5.66
Tb927.8.3410	5.66
Tb11.02.1840	5.67
Tb11.01.5365	5.67
Tb927.5.1570	5.67
Tb09.160.1030	5.67
Tb927.10.16180	5.67
Tb927.4.2860	5.67
Tb927.6.1240	5.67
Tb11.01.1900	5.67
Tb927.10.4190	5.67
Tb927.10.4880	5.67
Tb927.10.9800	5.67
Tb11.47.0019	5.67
Tb11.01.1465	5.67
Tb927.2.3720	5.67
Tb927.5.1460	5.67
Tb927.7.3680	5.67
Tb11.01.1830	5.67
Tb11.01.8715	5.67
Tb927.10.11770	5.67
Tb927.10.14050	5.67
Tb927.10.4390	5.67
Tb11.02.2450	5.67
Tb927.5.1610	5.67
Tb11.02.4630	5.67
Tb927.10.14760	5.67
Tb927.10.5030	5.67
Tb927.4.1040	5.67
Tb927.6.3770	5.67
Tb11.01.7325	5.67
Tb09.160.2210	5.68
Tb927.10.13110	5.68
Tb927.10.3150	5.68
Tb927.10.8760	5.68
Tb11.03.0510	5.68
Tb927.7.7110	5.68
Tb11.02.4950	5.68
Tb927.1.3180	5.68
Tb927.10.8840	5.68
Tb927.3.5300	5.68
Tb927.6.1350	5.68
Tb927.7.4820	5.68
Tb11.01.2170	5.68
Tb927.10.11390	5.68
Tb927.10.14370	5.68
Tb927.4.2030	5.68
Tb927.6.4010	5.68
Tb927.10.12790	5.68
Tb11.01.0430	5.68
Tb11.01.1470	5.68
Tb11.01.2960	5.68
Tb927.10.13370	5.68
Tb927.10.3420	5.68
Tb927.3.820	5.68
Tb09.211.1695	5.68
Tb09.244.2725	5.68
Tb11.01.6380	5.68
Tb927.4.3830	5.68
Tb927.5.600	5.68
Tb927.8.6180	5.68
Tb11.01.3830	5.68
Tb11.02.3830	5.68
Tb927.7.5760	5.68
Tb927.7.2110	5.68
Tb927.10.11150	5.69
Tb927.10.12680	5.69
Tb927.10.13830	5.69
Tb927.8.1110	5.69
Tb927.5.2040	5.69
Tb927.1.2760	5.69
Tb927.10.15140	5.69
Tb09.244.2170	5.69
Tb11.01.2970	5.69
Tb11.02.3560	5.69
Tb927.7.2690	5.69
Tb11.01.1760	5.69
Tb11.01.3500	5.69
Tb11.01.4250	5.69
Tb11.01.7960	5.69
Tb927.3.1780	5.69
Tb927.5.1110	5.69
Tb927.6.1970	5.69
Tb927.4.3520	5.69
Tb927.5.3190	5.69
Tb11.01.5350	5.69
Tb11.01.8440	5.69
Tb927.10.14580	5.69
Tb11.57.0004	5.69
Tb927.7.7490	5.69
Tb927.10.7660	5.69
Tb927.10.12650	5.69
Tb927.10.1010	5.70
Tb927.10.5860	5.70
Tb927.3.3810	5.70
Tb11.02.5620	5.70
Tb09.v1.0450	5.70
Tb11.01.1690	5.70
Tb927.3.2990	5.70
Tb927.6.2590	5.70
Tb927.8.4060	5.70
Tb927.10.11490	5.70
Tb11.02.3595	5.70
Tb09.244.0410	5.70
Tb927.10.11240	5.70
Tb927.10.6070	5.70
Tb927.10.7910	5.70
Tb927.10.2240	5.70
Tb11.01.2510	5.71
Tb11.02.0370	5.71
Tb927.10.13650	5.71
Tb927.5.1000	5.71
Tb927.10.8310	5.71
Tb927.5.3350	5.71
Tb927.8.810	5.71
Tb927.10.7720	5.71
Tb927.3.3700	5.71
Tb927.7.2550	5.71
Tb927.1.1560	5.71
Tb927.10.15860	5.71
Tb927.4.2160	5.71
Tb927.7.4790	5.71
Tb927.10.11650	5.71
Tb927.1.2260	5.71
Tb927.2.3340	5.71
Tb927.4.2260	5.71
Tb11.01.5355	5.71
Tb11.42.0001	5.71
Tb927.10.2530	5.71
Tb11.02.0865	5.71
Tb11.02.5790	5.71
Tb927.10.9840	5.71
Tb927.2.4440	5.71
Tb927.5.950	5.71
Tb11.01.3870	5.72
Tb11.02.2430	5.72
Tb927.10.13530	5.72
Tb927.10.16050	5.72
Tb927.4.140	5.72
Tb927.4.3260	5.72
Tb927.4.430	5.72
Tb927.6.3440	5.72
Tb927.10.14570	5.72
Tb11.02.4000	5.72
Tb927.10.220	5.72
Tb927.10.3410	5.72
Tb927.10.860	5.72
Tb927.7.370	5.72
Tb11.01.6700	5.72
Tb927.7.5270	5.73
Tb927.10.11740	5.73
Tb927.10.16010	5.73
Tb11.03.0840	5.73
Tb927.10.5550	5.73
Tb927.2.4020	5.73
Tb927.8.7200	5.73
Tb09.160.1990	5.73
Tb927.1.3390	5.73
Tb927.10.6020	5.73
Tb927.3.1020	5.73
Tb927.2.1890	5.73
Tb927.8.4630	5.73
Tb927.10.11710	5.74
Tb927.10.4760	5.74
Tb927.2.2320	5.74
Tb927.8.1430	5.74
Tb927.3.1990	5.74
Tb927.4.450	5.74
Tb11.02.0640	5.74
Tb09.211.1150	5.74
Tb11.55.0030	5.74
Tb927.10.13050	5.74
Tb927.10.13410	5.74
Tb927.10.15150	5.74
Tb927.10.2840	5.74
Tb927.10.3280	5.74
Tb927.10.9010	5.74
Tb927.4.5370	5.74
Tb927.5.4370	5.74
Tb09.211.0865	5.74
Tb927.2.4480	5.74
Tb927.6.3240	5.74
Tb927.2.4530	5.74
Tb927.6.5040	5.74
Tb11.01.7430	5.75
Tb927.2.5910	5.75
Tb927.5.2010	5.75
Tb927.10.9880	5.75
Tb927.8.6010	5.75
Tb11.02.5670	5.75
Tb927.10.8010	5.75
Tb927.7.3140	5.75
Tb11.01.8630	5.75
Tb09.160.3140	5.75
Tb11.01.7060	5.75
Tb927.8.5030	5.75
Tb09.244.1650	5.75
Tb11.01.1625	5.75
Tb11.02.2040	5.75
Tb11.55.0017	5.75
Tb927.1.5250	5.75
Tb927.10.7850	5.75
Tb927.7.1520	5.75
Tb09.v1.0320	5.75
Tb927.10.3840	5.76
Tb927.10.5230	5.76
Tb927.3.4890	5.76
Tb927.4.790	5.76
Tb927.5.1350	5.76
Tb11.01.2700	5.76
Tb09.211.4920	5.76
Tb927.1.710	5.76
Tb927.10.1570	5.76
Tb927.10.5610	5.76
Tb927.10.7300	5.76
Tb927.3.2880	5.76
Tb927.5.2880	5.76
Tb927.5.4640	5.76
Tb927.8.5430	5.76
Tb927.6.2060	5.76
Tb927.7.4860	5.77
Tb927.5.1700	5.77
Tb927.5.1380	5.77
Tb927.10.15790	5.77
Tb927.5.3720	5.77
Tb11.01.8775	5.77
Tb11.50.0005	5.77
Tb927.10.13460	5.77
Tb927.10.3160	5.77
Tb927.2.3920	5.77
Tb927.2.5610	5.77
Tb927.7.5830	5.77
Tb927.7.6360	5.77
Tb927.8.5740	5.77
Tb11.01.4120	5.77
Tb927.10.14750	5.77
Tb11.22.0004	5.77
Tb927.10.11520	5.78
Tb927.10.6960	5.78
Tb927.2.5070	5.78
Tb927.4.2540	5.78
Tb927.8.7250	5.78
Tb927.10.2170	5.78
Tb927.10.7060	5.78
Tb11.02.1135	5.78
Tb927.10.6060	5.78
Tb927.4.2180	5.78
Tb927.1.700	5.78
Tb09.211.4550	5.78
Tb927.10.13500	5.79
Tb927.3.3880	5.79
Tb11.02.2600	5.79
Tb927.5.1590	5.79
Tb927.4.1330	5.79
Tb11.01.7825	5.79
Tb11.02.0740	5.79
Tb927.10.11060	5.79
Tb927.10.15120	5.79
Tb927.4.2610	5.79
Tb11.02.5165	5.79
Tb927.8.4220	5.79
Tb927.10.14200	5.79
Tb927.10.560	5.79
Tb927.6.4330	5.79
Tb927.7.6570	5.79
Tb11.02.0470	5.80
Tb11.01.2120	5.80
Tb927.3.1660	5.80
Tb11.01.3630	5.81
Tb11.01.7600	5.81
Tb11.01.4230	5.81
Tb927.1.4970	5.81
Tb927.10.14350	5.81
Tb927.2.2670	5.81
Tb927.3.1370	5.81
Tb927.4.4800	5.81
Tb927.5.4390	5.81
Tb927.7.3840	5.81
Tb927.10.13560	5.81
Tb09.211.3770	5.81
Tb927.3.4720	5.81
Tb927.7.4320	5.81
Tb927.6.3460	5.81
Tb927.7.3530	5.81
Tb927.10.14010	5.81
Tb927.3.4910	5.82
Tb927.5.1260	5.82
Tb11.01.6780	5.82
Tb927.8.2150	5.82
Tb927.8.4910	5.82
Tb927.10.1250	5.82
Tb927.5.4440	5.82
Tb927.7.2820	5.82
Tb11.39.0008	5.82
Tb11.02.3930	5.83
Tb11.01.0625	5.83
Tb927.3.3210	5.83
Tb11.02.0990	5.83
Tb11.42.0004	5.83
Tb927.2.3000	5.83
Tb927.10.5110	5.83
Tb927.7.1370	5.83
Tb927.10.8240	5.84
Tb927.5.3520	5.84
Tb11.02.0060	5.84
Tb927.5.1930	5.84
Tb927.6.2170	5.84
Tb11.01.0355	5.84
Tb11.02.5230	5.84
Tb11.22.0002	5.84
Tb927.10.9530	5.84
Tb927.2.3090	5.84
Tb927.3.3720	5.84
Tb927.4.2040	5.84
Tb927.8.3510	5.84
Tb11.02.0500	5.84
Tb927.10.8790	5.85
Tb927.10.5840	5.85
Tb09.211.0600	5.86
Tb927.5.1220	5.86
Tb927.5.2670	5.86
Tb09.211.0340	5.87
Tb11.02.4940	5.87
Tb927.3.5740	5.87
Tb927.6.550	5.87
Tb927.7.3320	5.87
Tb927.7.3520	5.87
Tb927.10.14650	5.87
Tb927.10.4710	5.87
Tb927.1.630	5.87
Tb927.10.2190	5.87
Tb927.8.7790	5.87
Tb927.8.4880	5.88
Tb11.02.5420	5.88
Tb11.01.0560	5.89
Tb11.02.5140	5.89
Tb11.57.0001	5.89
Tb927.1.4620	5.89
Tb927.10.2710	5.89
Tb927.6.4060	5.89
Tb927.6.3080	5.89
Tb11.01.7870	5.89
Tb09.244.2270	5.89
Tb927.6.3480	5.90
Tb11.01.0660	5.90
Tb11.01.5720	5.91
Tb11.01.3000	5.91
Tb927.3.5190	5.91
Tb09.211.4630	5.91
Tb11.01.2240	5.91
Tb927.5.3240	5.92
Tb927.10.900	5.92
Tb927.6.1260	5.92
Tb11.01.3860	5.93
Tb11.01.5280	5.93
Tb927.10.10590	5.93
Tb927.10.11300	5.93
Tb927.10.4410	5.93
Tb927.10.8350	5.93
Tb927.3.3240	5.93
Tb927.6.3400	5.93
Tb927.8.3120	5.93
Tb927.8.3360	5.93
Tb927.8.5260	5.93
Tb11.02.1260	5.94
Tb11.01.1390	5.94
Tb11.02.4870	5.94
Tb927.10.4180	5.94
Tb927.10.760	5.94
Tb927.4.3560	5.94
